scenario,candidate_id,price_scheme_detail,subsidy_policy,lambda,baseline_converged_lambda_1_no_damping,converged,iterations,max_abs_delta,average_service_access_performance,minimum_service_access_performance,annual_net_profit,profit_rate,profit_compliant,aggregate_profit_rate_compliant,station_profit_compliant,feasible_station_count,joint_feasible_solution_exists
S0_baseline,S0_baseline_P021_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.4;I:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.7,1,1,3,0.959,0.636977,0.055539,-285730.9,-0.008201,0,0,0,3,0
S0_baseline,S0_baseline_P021_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.4;I:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,1.0,1,1,3,0.959,0.636977,0.055539,-285730.9,-0.008201,0,0,0,3,0
S0_baseline,S0_baseline_P022_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.5;I:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.2,1,1,3,0.959,0.636977,0.055539,-285730.9,-0.008201,0,0,0,3,0
S0_baseline,S0_baseline_P022_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.5;I:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.3,1,1,3,0.959,0.636977,0.055539,-285730.9,-0.008201,0,0,0,3,0
S0_baseline,S0_baseline_P022_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.5;I:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.5,1,1,3,0.959,0.636977,0.055539,-285730.9,-0.008201,0,0,0,3,0
S0_baseline,S0_baseline_P022_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.5;I:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.7,1,1,3,0.959,0.636977,0.055539,-285730.9,-0.008201,0,0,0,3,0
S0_baseline,S0_baseline_P022_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.5;I:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,1.0,1,1,3,0.959,0.636977,0.055539,-285730.9,-0.008201,0,0,0,3,0
S0_baseline,S0_baseline_P023_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.6;I:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.2,1,1,3,0.959,0.636977,0.055539,-285730.9,-0.008201,0,0,0,3,0
S0_baseline,S0_baseline_P023_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.6;I:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.3,1,1,3,0.959,0.636977,0.055539,-285730.9,-0.008201,0,0,0,3,0
S0_baseline,S0_baseline_P023_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.6;I:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.5,1,1,3,0.959,0.636977,0.055539,-285730.9,-0.008201,0,0,0,3,0
S0_baseline,S0_baseline_P023_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.6;I:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.7,1,1,3,0.959,0.636977,0.055539,-285730.9,-0.008201,0,0,0,3,0
S0_baseline,S0_baseline_P023_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.6;I:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,1.0,1,1,3,0.959,0.636977,0.055539,-285730.9,-0.008201,0,0,0,3,0
S0_baseline,S0_baseline_P024_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.8;I:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.2,1,1,3,0.959,0.636977,0.055539,-285730.9,-0.008201,0,0,0,3,0
S0_baseline,S0_baseline_P024_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.8;I:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.3,1,1,3,0.959,0.636977,0.055539,-285730.9,-0.008201,0,0,0,3,0
S0_baseline,S0_baseline_P024_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.8;I:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.5,1,1,3,0.959,0.636977,0.055539,-285730.9,-0.008201,0,0,0,3,0
S0_baseline,S0_baseline_P024_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.8;I:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.7,1,1,3,0.959,0.636977,0.055539,-285730.9,-0.008201,0,0,0,3,0
S0_baseline,S0_baseline_P024_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.8;I:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,1.0,1,1,3,0.959,0.636977,0.055539,-285730.9,-0.008201,0,0,0,3,0
S0_baseline,S0_baseline_P025_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=2.0;I:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.2,1,1,3,0.959,0.636977,0.055539,-285730.9,-0.008201,0,0,0,3,0
S0_baseline,S0_baseline_P025_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=2.0;I:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.3,1,1,3,0.959,0.636977,0.055539,-285730.9,-0.008201,0,0,0,3,0
S0_baseline,S0_baseline_P025_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=2.0;I:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.5,1,1,3,0.959,0.636977,0.055539,-285730.9,-0.008201,0,0,0,3,0
S0_baseline,S0_baseline_P025_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=2.0;I:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.7,1,1,3,0.959,0.636977,0.055539,-285730.9,-0.008201,0,0,0,3,0
S0_baseline,S0_baseline_P025_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=2.0;I:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,1.0,1,1,3,0.959,0.636977,0.055539,-285730.9,-0.008201,0,0,0,3,0
S0_baseline,S0_baseline_P026_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.1;J:alpha=1.0,targeted_subsidy_0.0,0.2,0,0,30,0.959,0.636908,0.0,-145806.59,-0.004307,0,0,0,4,0
S0_baseline,S0_baseline_P026_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.1;J:alpha=1.0,targeted_subsidy_0.0,0.3,0,0,30,0.959,0.636908,0.0,-145806.59,-0.004307,0,0,0,4,0
S0_baseline,S0_baseline_P026_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.1;J:alpha=1.0,targeted_subsidy_0.0,0.5,0,0,30,0.959,0.736299,0.247295,101053.89,0.002621,0,1,0,1,0
S0_baseline,S0_baseline_P026_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.1;J:alpha=1.0,targeted_subsidy_0.0,0.7,0,0,30,0.959,0.736299,0.247295,101053.89,0.002621,0,1,0,1,0
S0_baseline,S0_baseline_P026_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.1;J:alpha=1.0,targeted_subsidy_0.0,1.0,0,0,30,0.959,0.736299,0.247295,101053.89,0.002621,0,1,0,1,0
S0_baseline,S0_baseline_P027_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.2;J:alpha=1.0,targeted_subsidy_0.0,0.2,1,1,3,0.959,0.636908,0.0,-145806.59,-0.004307,0,0,0,4,0
S0_baseline,S0_baseline_P027_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.2;J:alpha=1.0,targeted_subsidy_0.0,0.3,1,1,3,0.959,0.636908,0.0,-145806.59,-0.004307,0,0,0,4,0
S0_baseline,S0_baseline_P027_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.2;J:alpha=1.0,targeted_subsidy_0.0,0.5,1,1,3,0.959,0.636908,0.0,-145806.59,-0.004307,0,0,0,4,0
S0_baseline,S0_baseline_P027_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.2;J:alpha=1.0,targeted_subsidy_0.0,0.7,1,1,3,0.959,0.636908,0.0,-145806.59,-0.004307,0,0,0,4,0
S0_baseline,S0_baseline_P027_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.2;J:alpha=1.0,targeted_subsidy_0.0,1.0,1,1,3,0.959,0.636908,0.0,-145806.59,-0.004307,0,0,0,4,0
S0_baseline,S0_baseline_P028_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.3;J:alpha=1.0,targeted_subsidy_0.0,0.2,1,1,3,0.959,0.636908,0.0,-145806.59,-0.004307,0,0,0,4,0
S0_baseline,S0_baseline_P028_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.3;J:alpha=1.0,targeted_subsidy_0.0,0.3,1,1,3,0.959,0.636908,0.0,-145806.59,-0.004307,0,0,0,4,0
S0_baseline,S0_baseline_P028_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.3;J:alpha=1.0,targeted_subsidy_0.0,0.5,1,1,3,0.959,0.636908,0.0,-145806.59,-0.004307,0,0,0,4,0
S0_baseline,S0_baseline_P028_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.3;J:alpha=1.0,targeted_subsidy_0.0,0.7,1,1,3,0.959,0.636908,0.0,-145806.59,-0.004307,0,0,0,4,0
S0_baseline,S0_baseline_P028_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.3;J:alpha=1.0,targeted_subsidy_0.0,1.0,1,1,3,0.959,0.636908,0.0,-145806.59,-0.004307,0,0,0,4,0
S0_baseline,S0_baseline_P029_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.4;J:alpha=1.0,targeted_subsidy_0.0,0.2,1,1,3,0.959,0.636908,0.0,-145806.59,-0.004307,0,0,0,4,0
S0_baseline,S0_baseline_P029_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.4;J:alpha=1.0,targeted_subsidy_0.0,0.3,1,1,3,0.959,0.636908,0.0,-145806.59,-0.004307,0,0,0,4,0
S0_baseline,S0_baseline_P029_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.4;J:alpha=1.0,targeted_subsidy_0.0,0.5,1,1,3,0.959,0.636908,0.0,-145806.59,-0.004307,0,0,0,4,0
S0_baseline,S0_baseline_P029_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.4;J:alpha=1.0,targeted_subsidy_0.0,0.7,1,1,3,0.959,0.636908,0.0,-145806.59,-0.004307,0,0,0,4,0
S0_baseline,S0_baseline_P029_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.4;J:alpha=1.0,targeted_subsidy_0.0,1.0,1,1,3,0.959,0.636908,0.0,-145806.59,-0.004307,0,0,0,4,0
S0_baseline,S0_baseline_P030_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.5;J:alpha=1.0,targeted_subsidy_0.0,0.2,1,1,3,0.959,0.636908,0.0,-145806.59,-0.004307,0,0,0,4,0
S0_baseline,S0_baseline_P030_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.5;J:alpha=1.0,targeted_subsidy_0.0,0.3,1,1,3,0.959,0.636908,0.0,-145806.59,-0.004307,0,0,0,4,0
S0_baseline,S0_baseline_P030_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.5;J:alpha=1.0,targeted_subsidy_0.0,0.5,1,1,3,0.959,0.636908,0.0,-145806.59,-0.004307,0,0,0,4,0
S0_baseline,S0_baseline_P030_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.5;J:alpha=1.0,targeted_subsidy_0.0,0.7,1,1,3,0.959,0.636908,0.0,-145806.59,-0.004307,0,0,0,4,0
S0_baseline,S0_baseline_P030_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.5;J:alpha=1.0,targeted_subsidy_0.0,1.0,1,1,3,0.959,0.636908,0.0,-145806.59,-0.004307,0,0,0,4,0
S0_baseline,S0_baseline_P031_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.6;J:alpha=1.0,targeted_subsidy_0.0,0.2,1,1,3,0.959,0.636908,0.0,-145806.59,-0.004307,0,0,0,4,0
S0_baseline,S0_baseline_P031_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.6;J:alpha=1.0,targeted_subsidy_0.0,0.3,1,1,3,0.959,0.636908,0.0,-145806.59,-0.004307,0,0,0,4,0
S0_baseline,S0_baseline_P031_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.6;J:alpha=1.0,targeted_subsidy_0.0,0.5,1,1,3,0.959,0.636908,0.0,-145806.59,-0.004307,0,0,0,4,0
S0_baseline,S0_baseline_P031_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.6;J:alpha=1.0,targeted_subsidy_0.0,0.7,1,1,3,0.959,0.636908,0.0,-145806.59,-0.004307,0,0,0,4,0
S0_baseline,S0_baseline_P031_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.6;J:alpha=1.0,targeted_subsidy_0.0,1.0,1,1,3,0.959,0.636908,0.0,-145806.59,-0.004307,0,0,0,4,0
S0_baseline,S0_baseline_P032_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.8;J:alpha=1.0,targeted_subsidy_0.0,0.2,1,1,3,0.959,0.636908,0.0,-145806.59,-0.004307,0,0,0,4,0
S0_baseline,S0_baseline_P032_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.8;J:alpha=1.0,targeted_subsidy_0.0,0.3,1,1,3,0.959,0.636908,0.0,-145806.59,-0.004307,0,0,0,4,0
S0_baseline,S0_baseline_P032_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.8;J:alpha=1.0,targeted_subsidy_0.0,0.5,1,1,3,0.959,0.636908,0.0,-145806.59,-0.004307,0,0,0,4,0
S0_baseline,S0_baseline_P032_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.8;J:alpha=1.0,targeted_subsidy_0.0,0.7,1,1,3,0.959,0.636908,0.0,-145806.59,-0.004307,0,0,0,4,0
S0_baseline,S0_baseline_P032_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.8;J:alpha=1.0,targeted_subsidy_0.0,1.0,1,1,3,0.959,0.636908,0.0,-145806.59,-0.004307,0,0,0,4,0
S0_baseline,S0_baseline_P033_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=2.0;J:alpha=1.0,targeted_subsidy_0.0,0.2,1,1,3,0.959,0.636908,0.0,-145806.59,-0.004307,0,0,0,4,0
S0_baseline,S0_baseline_P033_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=2.0;J:alpha=1.0,targeted_subsidy_0.0,0.3,1,1,3,0.959,0.636908,0.0,-145806.59,-0.004307,0,0,0,4,0
S0_baseline,S0_baseline_P033_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=2.0;J:alpha=1.0,targeted_subsidy_0.0,0.5,1,1,3,0.959,0.636908,0.0,-145806.59,-0.004307,0,0,0,4,0
S0_baseline,S0_baseline_P033_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=2.0;J:alpha=1.0,targeted_subsidy_0.0,0.7,1,1,3,0.959,0.636908,0.0,-145806.59,-0.004307,0,0,0,4,0
S0_baseline,S0_baseline_P033_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=2.0;J:alpha=1.0,targeted_subsidy_0.0,1.0,1,1,3,0.959,0.636908,0.0,-145806.59,-0.004307,0,0,0,4,0
S0_baseline,S0_baseline_P034_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.1,targeted_subsidy_0.0,0.2,0,0,30,0.90248436,0.636962,0.0,122115.77,0.003588,1,1,1,5,0
S0_baseline,S0_baseline_P034_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.1,targeted_subsidy_0.0,0.3,0,0,30,0.90248436,0.759125,0.050372,1949450.04,0.0497,0,1,0,2,0
S0_baseline,S0_baseline_P034_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.1,targeted_subsidy_0.0,0.5,0,0,30,0.90248436,0.759125,0.050372,1949450.04,0.0497,0,1,0,2,0
S0_baseline,S0_baseline_P034_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.1,targeted_subsidy_0.0,0.7,0,0,30,0.90248436,0.759125,0.050372,1949450.04,0.0497,0,1,0,2,0
S0_baseline,S0_baseline_P034_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.1,targeted_subsidy_0.0,1.0,0,0,30,0.90248436,0.504542,0.0,-907743.41,-0.031891,0,0,0,4,0
S0_baseline,S0_baseline_P035_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.2,targeted_subsidy_0.0,0.2,0,0,30,0.86,0.503641,0.0,-563885.79,-0.019937,0,0,0,4,0
S0_baseline,S0_baseline_P035_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.2,targeted_subsidy_0.0,0.3,0,0,30,0.86,0.503641,0.0,-563885.79,-0.019937,0,0,0,4,0
S0_baseline,S0_baseline_P035_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.2,targeted_subsidy_0.0,0.5,0,0,30,0.86,0.503641,0.0,-563885.79,-0.019937,0,0,0,4,0
S0_baseline,S0_baseline_P035_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.2,targeted_subsidy_0.0,0.7,0,0,30,0.86,0.503641,0.0,-563885.79,-0.019937,0,0,0,4,0
S0_baseline,S0_baseline_P035_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.2,targeted_subsidy_0.0,1.0,0,0,30,0.86,0.632227,0.0,871553.41,0.025857,1,1,1,5,0
S0_baseline,S0_baseline_P036_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.3,targeted_subsidy_0.0,0.2,0,0,30,0.86,0.502763,0.0,-252834.25,-0.008988,0,0,0,4,0
S0_baseline,S0_baseline_P036_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.3,targeted_subsidy_0.0,0.3,0,0,30,0.86,0.502763,0.0,-252834.25,-0.008988,0,0,0,4,0
S0_baseline,S0_baseline_P036_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.3,targeted_subsidy_0.0,0.5,0,0,30,0.86,0.502763,0.0,-252834.25,-0.008988,0,0,0,4,0
S0_baseline,S0_baseline_P036_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.3,targeted_subsidy_0.0,0.7,0,0,30,0.86,0.502763,0.0,-252834.25,-0.008988,0,0,0,4,0
S0_baseline,S0_baseline_P036_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.3,targeted_subsidy_0.0,1.0,0,0,30,0.86,0.631253,0.0,1764515.14,0.052784,0,1,0,4,0
S0_baseline,S0_baseline_P037_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.4,targeted_subsidy_0.0,0.2,0,0,30,0.86,0.502005,0.0,38548.79,0.001377,0,1,0,4,0
S0_baseline,S0_baseline_P037_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.4,targeted_subsidy_0.0,0.3,0,0,30,0.86,0.502005,0.0,38548.79,0.001377,0,1,0,4,0
S0_baseline,S0_baseline_P037_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.4,targeted_subsidy_0.0,0.5,0,0,30,0.86,0.502005,0.0,38548.79,0.001377,0,1,0,4,0
S0_baseline,S0_baseline_P037_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.4,targeted_subsidy_0.0,0.7,0,0,30,0.86,0.502005,0.0,38548.79,0.001377,0,1,0,4,0
S0_baseline,S0_baseline_P037_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.4,targeted_subsidy_0.0,1.0,0,0,30,0.86,0.63041,0.0,2617807.1,0.078872,0,1,0,4,0
S0_baseline,S0_baseline_P038_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.5,targeted_subsidy_0.0,0.2,0,0,30,0.86,0.501344,0.0,314196.25,0.011268,1,1,1,5,0
S0_baseline,S0_baseline_P038_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.5,targeted_subsidy_0.0,0.3,0,0,30,0.86,0.501344,0.0,314196.25,0.011268,1,1,1,5,0
S0_baseline,S0_baseline_P038_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.5,targeted_subsidy_0.0,0.5,0,0,30,0.86,0.501344,0.0,314196.25,0.011268,1,1,1,5,0
S0_baseline,S0_baseline_P038_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.5,targeted_subsidy_0.0,0.7,0,0,30,0.86,0.501344,0.0,314196.25,0.011268,1,1,1,5,0
S0_baseline,S0_baseline_P038_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.5,targeted_subsidy_0.0,1.0,0,0,30,0.86,0.629671,0.0,3439365.67,0.104274,0,0,0,4,0
S0_baseline,S0_baseline_P039_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.6,targeted_subsidy_0.0,0.2,0,0,30,0.86,0.500764,0.0,577057.91,0.020769,0,1,0,4,0
S0_baseline,S0_baseline_P039_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.6,targeted_subsidy_0.0,0.3,0,0,30,0.86,0.500764,0.0,577057.91,0.020769,0,1,0,4,0
S0_baseline,S0_baseline_P039_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.6,targeted_subsidy_0.0,0.5,0,0,30,0.86,0.500764,0.0,577057.91,0.020769,0,1,0,4,0
S0_baseline,S0_baseline_P039_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.6,targeted_subsidy_0.0,0.7,0,0,30,0.86,0.500764,0.0,577057.91,0.020769,0,1,0,4,0
S0_baseline,S0_baseline_P039_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.6,targeted_subsidy_0.0,1.0,0,0,30,0.86,0.62902,0.0,4235142.73,0.129107,0,0,0,4,0
S0_baseline,S0_baseline_P040_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.8,targeted_subsidy_0.0,0.2,0,0,30,0.86,0.49979,0.0,1072945.84,0.038848,0,1,0,4,0
S0_baseline,S0_baseline_P040_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.8,targeted_subsidy_0.0,0.3,0,0,30,0.86,0.49979,0.0,1072945.84,0.038848,0,1,0,4,0
S0_baseline,S0_baseline_P040_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.8,targeted_subsidy_0.0,0.5,0,0,30,0.86,0.49979,0.0,1072945.84,0.038848,0,1,0,4,0
S0_baseline,S0_baseline_P040_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.8,targeted_subsidy_0.0,0.7,0,0,30,0.86,0.49979,0.0,1072945.84,0.038848,0,1,0,4,0
S0_baseline,S0_baseline_P040_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.8,targeted_subsidy_0.0,1.0,0,0,30,0.86,0.627698,0.0,5729350.66,0.176542,0,0,0,4,0
S0_baseline,S0_baseline_P041_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=2.0,targeted_subsidy_0.0,0.2,1,1,3,0.86,0.62573,0.0,6972591.01,0.218002,0,0,0,4,0
S0_baseline,S0_baseline_P041_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=2.0,targeted_subsidy_0.0,0.3,1,1,3,0.86,0.62573,0.0,6972591.01,0.218002,0,0,0,4,0
S0_baseline,S0_baseline_P041_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=2.0,targeted_subsidy_0.0,0.5,1,1,3,0.86,0.62573,0.0,6972591.01,0.218002,0,0,0,4,0
S0_baseline,S0_baseline_P041_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=2.0,targeted_subsidy_0.0,0.7,1,1,3,0.86,0.62573,0.0,6972591.01,0.218002,0,0,0,4,0
S0_baseline,S0_baseline_P041_SB0.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=2.0,targeted_subsidy_0.0,1.0,1,1,3,0.86,0.62573,0.0,6972591.01,0.218002,0,0,0,4,0
S0_baseline,S0_baseline_P042_SB0.0,C:alpha=1.1;E:alpha=1.1;G:alpha=1.0;I:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.2,0,0,30,0.959,0.637831,0.094353,94497.9,0.002739,0,1,0,2,0
S0_baseline,S0_baseline_P042_SB0.0,C:alpha=1.1;E:alpha=1.1;G:alpha=1.0;I:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.3,0,0,30,0.959,0.530501,0.0,-1095002.66,-0.037889,0,0,0,3,0
S0_baseline,S0_baseline_P042_SB0.0,C:alpha=1.1;E:alpha=1.1;G:alpha=1.0;I:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.5,0,0,30,0.959,0.734886,0.321313,594787.04,0.014806,0,1,0,1,0
